id,name,external_id,full_name
131366,"Majkic, Danijel",sr:player:64134,Danijel Majkic
131367,"Varndell, Tom",sr:player:427762,Tom Varndell
131368,"Boschetti, Tarik",sr:player:994493,Tarik Boschetti
131369,"Harrison, Sam",sr:player:477002,Sam Harrison
131370,"Polota-Nau, Tatafu",sr:player:450956,Tatafu Polota-Nau
131371,"Bianconi, Miguel",sr:player:378642,Miguel Antonio Bianconi Kohl
131372,"McMillan, Ross",sr:player:457214,Ross Peter McMillan
131373,Nili,sr:player:847320,Francisco Jose Perdomo Borges
131374,"Smith, Matt",sr:player:458554,Matthew Smith
131375,"Thompstone, Adam",sr:player:458752,Adam Thompstone
131376,"Papanikolaou, Giannis",sr:player:1045877,Giannis Papanikolaou
131377,"Harrauer, Michael",sr:player:53855,Michael Harrauer
131378,"Owen, Gareth",sr:player:460396,Gareth John Owen
131380,"Kostikos, Georgios",sr:player:791601,Georgios Kostikos
131379,"Youngs, Tom",sr:player:462278,Tom Youngs
131381,"Goktas, Haluk",sr:player:1238848,Haluk Goktas
131382,"Cole, Dan",sr:player:462690,Daniel Cole
131383,"Pozatzidis, Theocharis",sr:player:1606650,Theocharis Pozatzidis
131384,"Cilliers, Pat",sr:player:463330,Patric Michael Cilliers
131385,"Safin, Murat",sr:player:287799,Murat Safin
131386,"Kalamafoni, Sione",sr:player:463372,Sione Ma'ake Kalamafoni
131387,"Pentarakis, Venizelos",sr:player:1745841,Venizelos Pentarakis
131388,"Verwuster, Dennis",sr:player:924004,Dennis Verwuster
131389,"Youngs, Ben",sr:player:463562,Ben Ryder Youngs
131390,"Roussakis, Manolis",sr:player:1012027,Manolis Roussakis
131391,"Bateman, Greg",sr:player:468112,Greg Bateman
131392,"Baldia, Stefan",sr:player:1237942,Stefan Baldia
131393,"Kitchener, Graham",sr:player:470580,Graham Kitchener
131394,"Lazic, Milivoje",sr:player:334203,Milivoje Lazic
131395,"Stojanovic, Nemanja",sr:player:996869,Nemanja Stojanovic
131396,"Eastmond, Kyle",sr:player:472432,Kyle Eastmond
131397,"Loukinas, Giannis",sr:player:80522,Giannis Loukinas
131398,"Fitzgerald, Michael",sr:player:488234,Michael Fitzgerald
131399,"Stevanovic, Marko",sr:player:996883,Marko Stevanovic
131400,"Thompson, Guy",sr:player:512716,Guy Thompson
131401,"Pozatzidis, Stelios",sr:player:372370,Stelios Pozatzidis
131402,"Onemli, Oguzhan",sr:player:1384521,Oguzhan Onemli
131403,"May, Jonny",sr:player:490336,Jonathan May
131404,Gott,sr:player:1010759,Gottfried Antonio Golz
131405,"Forsyth, Andy",sr:player:492552,Andrew Forsyth
131406,"Aydogdu, Furkan",sr:player:79773,Furkan Aydogdu
131407,"Tuilagi, Manu",sr:player:492618,Etuale Manusamoa Tuilagi
131408,"Papoutsogiannopoulos, Stefanos",sr:player:344933,Stefanos Papoutsogiannopoulos
131409,"Sallam, Karim",sr:player:575948,Karim Sallam
131410,"Ford, George",sr:player:492624,George Ford
131411,"Karagounis, Vasilios",sr:player:98211,Vasilios Karagounis
131412,"Stevens, Jimmy",sr:player:492630,Jimmy Stevens
131413,"Keskin, Muhammed Ali",sr:player:996879,Muhammed Ali Keskin
131414,"Ford, Joe",sr:player:492644,Joe Ford
131415,"Smyrlakis, Manolis",sr:player:1652837,Manolis Smyrlakis
131416,"Dolubizna, Bartlomiej",sr:player:859966,Bartlomiej Dolubizna
131417,"Ma'afu, Campese",sr:player:495914,George David Campese Ma'afu
131418,"Kortstam, Doriano",sr:player:797184,Doriano Marvin Kortstam
131419,"Blommetjies, Clayton",sr:player:496052,Clayton Blommetjies
131420,"Korkmaz, Umit",sr:player:15824,Umit Korkmaz
131421,"O'Connor, Brendon",sr:player:496394,Brendon O'Connor
131422,"Pourzitidis, Marios",sr:player:1634200,Marios Pourzitidis
131423,"Sen, Taner",sr:player:336111,Taner Sen
131424,"Veainu, Telusa",sr:player:496398,Telusa Veainu
131425,"Weiss, Abdul Rahman",sr:player:1130327,Abdul Rahman Weiss
131426,"Guclu, Kursat",sr:player:574078,Kursat Guclu
131427,"Denton, Dave",sr:player:497346,David Kipling Denton
131428,"Holmes, Jonah",sr:player:499752,Jonah Holmes
131429,"Tsakmakis, Dimitrios",sr:player:1634202,Dimitrios Tsakmakis
131430,"Ekinci, Fatih",sr:player:1013579,Fatih Ekinci
131431,"Spencer, Will",sr:player:504724,Will Spencer
131432,"Gaqollari, Enea",sr:player:174023,Enea Gaqollari
131433,"Adamov, Denis",sr:player:1098870,Denis Adamov
131434,"Wilson, Curtis",sr:player:505002,Curtis Wilson
131435,"Mahoney, Harry",sr:player:1695745,Harry Mahoney
131436,"Vasiliadis, Georgios",sr:player:791591,Georgios Vasiliadis
131437,"Wolf, Daniel",sr:player:1238846,Daniel Wolf
131438,"Amarantidis, Georgios",sr:player:1651591,Georgios Amarantidis
131439,"Gemicibasi, Turgay",sr:player:283915,Philipp Turgay Gemicibasi
131440,"Thonhofer, Christian",sr:player:1401,Christian Thonhofer
131441,"Ifkovits, Oliver",sr:player:1006265,Oliver Ifkovits
131442,"Kara, Ercan",sr:player:1006279,Ercan Kara
131443,"Kazan, Oktay",sr:player:1008001,Oktay Kazan
131444,"Afzali, Kamran",sr:player:1006255,Kamran Afzali
131445,"Aksoy, Burak",sr:player:996919,Burak Aksoy
131446,"Milenkovic, Aleksandar",sr:player:575938,Aleksandar Milenkovic
131447,"Mendy, Formose",sr:player:222606,Formose Mendy
131448,"Gunes, Tolga",sr:player:1100313,Tolga Gunes
131449,"Gultekin, Ersan",sr:player:204466,Ersan Gultekin
131450,"Gunes, Sertan",sr:player:35806,Sertan Gunes
131451,"Kuhan, Aliaksandr",sr:player:1543305,Aliaksandr Kuhan
131452,"Weidinger, Christian",sr:player:164115,Christian Weidinger
131453,"Stanisic, Lazar",sr:player:49487,Lazar Stanisic
131454,"Wolf, Patrick",sr:player:1007895,Patrick Wolf
131455,"Karner, Gerhard",sr:player:244201,Gerhard Karner
131456,"Gruber, Daniel",sr:player:1007905,Daniel Gruber
131457,"Malcharek, Pavel",sr:player:45762,Pavel Malcharek
131458,"Petritsch, Tobias",sr:player:1007907,Tobias Petritsch
131459,"Pulker, Bernhard",sr:player:858996,Bernhard Pulker
131460,Chechu,sr:player:1032421,Jesus Grana Zamora
131461,"Umprecht, Lukas",sr:player:335547,Lukas Umprecht
131462,Gonzalo,sr:player:1282132,Gonzalo Pereira Cejudo
131463,"Ljubic, Kristian",sr:player:1007899,Kristian Ljubic
131464,"Arjona, Adria",sr:player:772399,Adria Arjona Marin
131465,"Wendelin, Felix",sr:player:336411,Felix Wendelin
131466,"Vila, Marti",sr:player:1057485,Marti Vila Garcia
131467,"Kircher, Lukas",sr:player:180961,Lukas Kircher
131468,"Ayala, Oriol",sr:player:795992,Oriol Ayala Serra
131469,"Dilic, Emir",sr:player:244151,Emir Dilic
131470,"Goujon, Iker",sr:player:1567666,Iker Goujon Pozuelo
131471,"Dornhackl, David",sr:player:331793,David Dornhackl
131472,"Enri, Ruben",sr:player:1383359,Ruben Enri Garcia
131473,"Wendelin, Mario",sr:player:859004,Mario Wendelin
131474,"Kummerer, Roman",sr:player:16836,Roman Kummerer
131475,"Knessl, Benjamin",sr:player:1384431,Benjamin Knessl
131476,"Jusits, Thomas",sr:player:26266,Thomas Jusits
131477,"Steinhofer, Andreas",sr:player:1007903,Andreas Steinhofer
131478,"Leszkovich, Sebastian",sr:player:573944,Sebastian Leszkovich
131479,"Auss, Eric",sr:player:608472,Eric Auss
131480,"Loos, Julian",sr:player:1099297,Julian Loos
131481,"Kizlin, Sandro",sr:player:1545507,Sandro Kizlin
131482,"Herrera, Sergio",sr:player:294377,Sergio Herrera Piron
131483,"Vidal, Nacho",sr:player:1122627,Ignacio Vidal Miralles
131484,"Garcia, David",sr:player:591136,David Garcia Zubiria
131485,Oier,sr:player:22141,Oier Sanjurjo Mate
131486,"Merida, Fran",sr:player:32606,Francisco Merida Perez
131487,Xisco,sr:player:3093,Francisco Jimenez Tejada
131488,"Torres, Roberto",sr:player:211122,Roberto Torres Morales
131489,"Clerc, Carlos",sr:player:192430,Carlos Clerc Martinez
131490,"Martinez, Ruben",sr:player:54629,Ruben Ivan Martinez Andrade
131491,"Garcia, Ruben",sr:player:260031,Ruben Garcia Santos
131492,"Garcia, Unai",sr:player:330675,Unai Garcia Lugea
131493,"Castellano, Lillo",sr:player:53757,Manuel Castellano Castro
131494,Brandon Thomas,sr:player:288073,Brandon Thomas Llamas
131495,"Villar, Juan",sr:player:41558,Juan Villar Vazquez
131496,Enrique Barja,sr:player:591132,Enrique Barja Alfonso
131497,"Ibanez, Robert",sr:player:383406,Robert Ibanez Castro
131498,"Perez, Inigo",sr:player:99104,Inigo Perez Soto
131499,Aridane,sr:player:41013,Aridane Hernandez Umpierrez
131500,"Perez, Juan Manuel",sr:player:825012,Juan Manuel Perez Ruiz
131501,"Olavide, Miguel",sr:player:754734,Miguel Olavide Montes
131502,"Perea, Luis",sr:player:937742,Luis Perea Hernandez
131503,"Irigoyen Bravo, Endika",sr:player:1567434,Endika Irigoyen Bravo
131504,"Martinez Calvo, Javier",sr:player:1430075,Javier Martinez Calvo
131505,"Moncayola, Jon",sr:player:1707861,Jon Moncayola
131506,Barbero,sr:player:1567432,Ivan Martinez Gonzalvez
131507,"Olsen, Robin",sr:player:26025,Robin Patrick Olsen
131508,"Karsdorp, Rick",sr:player:363792,Rick Karsdorp
131509,"Cristante, Bryan",sr:player:186855,Bryan Cristante
131510,"Jesus, Juan",sr:player:108484,Juan Guilherme Nunes Jesus
131511,"Pellegrini, Lorenzo",sr:player:555540,Lorenzo Pellegrini
131512,"Perotti, Diego",sr:player:47171,Diego Perotti
131513,"Dzeko, Edin",sr:player:14990,Edin Dzeko
131514,"Kolarov, Aleksandar",sr:player:26097,Aleksandar Kolarov
131515,"Schick, Patrik",sr:player:280609,Patrik Schick
131516,"Marcano, Ivan",sr:player:26056,Ivan Marcano Sierra
131517,"De Rossi, Daniele",sr:player:1780,Daniele De Rossi
131518,"Under, Cengiz",sr:player:758876,Cengiz Under
131519,"Santon, Davide",sr:player:40983,Davide Santon
131520,"Coric, Ante",sr:player:225736,Ante Coric
131521,"Fazio, Federico",sr:player:27569,Federico Julian Fazio
131522,"Zaniolo, Nicolo",sr:player:1088400,Nicolo Zaniolo
131523,"Florenzi, Alessandro",sr:player:152420,Alessandro Florenzi
131524,"Pastore, Javier",sr:player:79853,Javier Matias Pastore
131525,"Bianda, William",sr:player:1070906,William Ludovic Brandon Bianda
131526,"Kluivert, Justin",sr:player:934234,Justin Kluivert
131527,"Nzonzi, Steven",sr:player:51652,Steven Nzonzi
131528,"Manolas, Kostas",sr:player:41234,Konstantinos Manolas
131529,"Cardinali, Matteo",sr:player:1297500,Matteo Cardinali
131530,"Riccardi, Alessio",sr:player:1297536,Alessio Riccardi
131531,"Cangiano, Gianmarco",sr:player:1297600,Gianmarco Cangiano
131532,"Pezzella, Salvatore",sr:player:1059369,Salvatore Pezzella
131533,"D&apos;Orazio, Ludovico",sr:player:1297610,Ludovico D'Orazio
131534,"Semeraro, Francesco",sr:player:1297520,Francesco Semeraro
131535,"Cargnelutti, Riccardo",sr:player:937306,Riccardo Cargnelutti
131536,"Celar, Zan",sr:player:936488,Zan Celar
131537,"Fuzato, Daniel",sr:player:1110061,Daniel Cerantola Fuzato
131538,"Greco, Stefano",sr:player:936700,Stefano Greco
131539,"Mirante, Antonio",sr:player:27955,Antonio Mirante
131540,"El Shaarawy, Stephan",sr:player:45925,Stephan El Shaarawy
131541,"Musso, Juan",sr:player:263651,Juan Agustin Musso
131542,Samir,sr:player:331405,Samir Caetano De Souza Santos
131543,"Opoku, Nicholas",sr:player:1146338,Nicholas Opoku
131544,"Troost-Ekong, William",sr:player:338991,William Paul Troost-Ekong
131545,"Fofana, Seko",sr:player:191188,Seko Mohamed Fofana
131546,"Okaka, Stefano",sr:player:13148,Stefano Okaka Chuka
131547,"Badu, Emmanuel",sr:player:104822,Emmanuel Agyemang Badu
131548,"De Paul, Rodrigo",sr:player:249399,Rodrigo Javier De Paul
131549,"Behrami, Valon",sr:player:11654,Valon Behrami
131550,"Ingelsson, Svante",sr:player:755782,Svante Ingelsson
131551,"Micin, Petar",sr:player:758640,Petar Micin
131552,"Lasagna, Kevin",sr:player:587962,Kevin Lasagna
131553,"Nuytinck, Bram",sr:player:70930,Bram Nuytinck
131554,"Abendanon, Nick",sr:player:427374,Nick Abendanon
131555,"ter Avest, Hidde",sr:player:361788,Hidde ter Avest
131556,"Raka, Alivereti",sr:player:939646,Alivereti Raka
131557,"Stryger Larsen, Jens",sr:player:44848,Jens Stryger Larsen
131558,"Falgoux, Etienne",sr:player:533262,Etienne Falgoux
131559,"Hallfredsson, Emil",sr:player:15046,Emil Hallfredsson
131560,"Kakabadze, Beka",sr:player:533824,Beka Kakabadze
131561,"Pussetto, Ignacio",sr:player:340509,Ignacio Pussetto
131562,"Wilmot, Ben",sr:player:1083850,Benjamin Lewis Wilmot
131563,"Perisan, Samuele",sr:player:835311,Samuele Perisan
131564,"Yato, Peceli",sr:player:535102,Peceli Yato
131565,Sandro,sr:player:43301,Sandro Raniere Guimaraes Cordeiro
131566,"Fernandez, Pato",sr:player:762244,Patricio Fernandez
131567,"Mandragora, Rolando",sr:player:548178,Rolando Mandragora
131568,"Cancoriet, Judicael",sr:player:765976,Judicael Cancoriet
131569,"Gasparini, Manuel",sr:player:1357694,Manuel Gasparini
131570,"Simutoga, Michael",sr:player:798910,Michael Simutoga
131571,"Bocic, Milos",sr:player:1712525,Milos Bocic
131572,"Penaud, Damian",sr:player:801908,Damian Penaud
131573,"Vasko, Filip",sr:player:934816,Filip Vasko
131574,"Cassang, Charlie",sr:player:824514,Charlie Cassang
131575,"Battistella, Thomas",sr:player:1720836,Thomas Battistella
131576,"Beheregaray, Yohan",sr:player:963595,Yohan Beheregaray
131577,"Barak, Antonin",sr:player:330705,Antonin Barak
131578,"Kayser, Benjamin",sr:player:429476,Benjamin Kayser
131579,"D'Alessandro, Marco",sr:player:55119,Marco D'Alessandro
131580,"Ruaud, Julien",sr:player:1146774,Julien Ruaud
131581,"De Maio, Sebastien",sr:player:43908,Sebastien De Maio
131582,"Hutteau, William",sr:player:1425941,William Hutteau
131583,Nicolas,sr:player:150611,David Nicolas Andrade
131584,"Laverhne, Dorian",sr:player:1425943,Dorian Laverhne
131585,"Zeegelaar, Marvin",sr:player:74506,Marvin Romeo Kwasie Zeegelaar
131586,"Lemardelet, Maxence",sr:player:1652535,Maxence Lemardelet
131587,"Teodorczyk, Lukasz",sr:player:133735,Lukasz Teodorczyk
131588,"Fischer, Alexandre",sr:player:1664053,Alexandre Fischer
131589,"Beria, Giorgi",sr:player:1664055,Giorgi Beria
131590,"Falatea, Sipili",sr:player:1664057,Sipili Falatea
131591,"Viallard, Kevin",sr:player:1665105,Kevin Viallard
131592,"Treilles, Leo",sr:player:1665109,Leo Treilles
131593,"van Tonder, Jaco",sr:player:526914,Jaco van Tonder
131594,"Uhila, Loni",sr:player:512326,Loni Uhila
131595,"Jedrasiak, Paul",sr:player:511648,Paul Jedrasiak
131596,"Fofana, Wesley",sr:player:464304,Wesley Fofana
131597,"Zirakashvili, Davit",sr:player:450920,Davit Zirakashvili
131598,"Toeava, Isaia",sr:player:451046,Isaia Toeava
131599,"Ulugia, John",sr:player:455534,John Ulugia
131600,"Laidlaw, Greig",sr:player:456604,Greig David Laidlaw
131601,"Chouly, Damien",sr:player:458634,Damien Chouly
131602,"van der Merwe, Flip",sr:player:459326,Philip Rudolph van der Merwe
131603,"Parra, Morgan",sr:player:462382,Morgan Parra
131604,"Betham, Peter",sr:player:464158,Peter Betham
131605,"Timani, Sitaleki",sr:player:466156,Sitaleki Timani
131606,"Iturria, Arthur",sr:player:511646,Arthur Iturria
131607,"Slimani, Rabah",sr:player:470564,Rabah Slimani
131608,"Nanai-Williams, Tim",sr:player:474422,Tim Nanai-Williams
131609,"Lapandry, Alexandre",sr:player:474804,Alexandre Lapandry
131610,"Lamerat, Remi",sr:player:475078,Remi Lamerat
131611,"Grosso, Remi",sr:player:488300,Remis Grosso
131612,"Lee, Fritz",sr:player:496458,Fritz Lee
131613,"Vahaamahina, Sebastien",sr:player:502228,Sebastien Vahaamahina
131614,"Moala, George",sr:player:503624,George Moala
131615,"Lopez, Camille",sr:player:504180,Camille Lopez
131616,"Naqalevu, Apisai",sr:player:1557526,Apisai Naqalevu
131617,Vili,sr:player:1692599, Vili
131618,"Rokocoko, Joe",sr:player:403740,Josevata Taliga Rokocoko
131619,"Klemenczak, Olivier",sr:player:765960,Olivier Klemenczak
131620,"Thomas, Teddy",sr:player:511728,Teddy Thomas
131621,"Maka, Edwin",sr:player:511840,Edwin Maka
131622,"Chauveau, Xavier",sr:player:511904,Xavier Chauveau
131623,"Gomes Sa, Cedate",sr:player:511912,Cedate Gomes Sa
131624,"Bellussi, Andrea",sr:player:1726572,Andrea Bellussi
131625,"Russell, Finn",sr:player:516998,Finn Alastair Russell
131626,"Marfella, Davide",sr:player:1726570,Davide Marfella
131627,"Volavola, Ben",sr:player:517228,Ben Volavola
131628,"Turi, Nicola",sr:player:1036623,Nicola Turi
131629,"Chat, Camille",sr:player:535082,Camille Chat
131630,"Sanconnie, Fabien",sr:player:764350,Fabien Sanconnie
131631,"Gernone, Andrea",sr:player:1086626,Andrea Gernone
131632,"Dupichot, Louis",sr:player:950140,Louis Dupichot
131633,"Di Cesare, Valerio",sr:player:44027,Valerio Di Cesare
131634,"Bird, Dominic",sr:player:503272,Dominic Bird
131635,"Aloisi, Nicola",sr:player:1567624,Nicola Aloisi
131636,"Palu, Boris",sr:player:990645,Boris Palu
131637,"Colombe, Georges-Henri",sr:player:1146740,Georges-Henri Colombe
131638,"Mattera, Giuseppe",sr:player:132296,Giuseppe Mattera
131639,"Diallo, Ibrahim",sr:player:1146754,Ibrahim Diallo
131640,"Nannini, Cosimo",sr:player:1565910,Cosimo Nannini
131641,"Gogichashvili, Guram",sr:player:1261728,Guram Gogichashvili
131643,"Cacioli, Luca",sr:player:176069,Luca Cacioli
131642,"Baubigny, Teddy",sr:player:1326328,Teddy Baubigny
131644,"Gibert, Antoine",sr:player:1326336,Antoine Gibert
131645,"Pesce, Mattia",sr:player:1327920,Mattia Pesce
131646,"Paris, Leonard",sr:player:1425951,Leonard Paris
131647,"Joseph, Jordan",sr:player:1611856,Jordan Joseph
131648,"Bianchi, Edoardo",sr:player:936708,Edoardo Bianchi
131649,"Chouzenoux, Baptiste",sr:player:511674,Baptiste Chouzenoux
131650,"Viola, Davide",sr:player:1115179,Davide Viola
131651,"Iribaren, Teddy",sr:player:501102,Edward Iribaren
131652,"Brienza, Franco",sr:player:2872,Franco Brienza
131653,"Pauvert, Anatole",sr:player:1611858,Anatole Pauvert
131654,"Liguori, Luigi",sr:player:1057647,Luigi Liguori
131655,"Chavancy, Henry",sr:player:473136,Henry Chavancy
131656,"Szarzewski, Dimitri",sr:player:413858,Dimitri Szarzewski
131657,"Hamlili, Zaccaria",sr:player:131602,Zaccaria Hamlili
131658,"Ryan, Donnacha",sr:player:440860,Donnacha Ryan
131659,"Bolzoni, Francesco",sr:player:25529,Francesco Bolzoni
131660,"Ducalcon, Luc",sr:player:455142,Luc Ducalcon
131661,"Avei, Ole",sr:player:455544,Wayne Ole Avei
131662,"Iadaresta, Pasquale",sr:player:15298,Pasquale Iadaresta
131663,"Johnston, Census",sr:player:456986,Census Johnston
131664,"Pozzebon, Demiro",sr:player:587812,Demiro Pozzebon
131665,"Machenaud, Maxime",sr:player:464296,Maxime Machenaud
131667,"Lauret, Wenceslas",sr:player:470570,Wenceslas Lauret
131666,"Langella, Christian",sr:player:1358738,Christian Langella
131668,"Claassen, Antonie",sr:player:470686,Antonie Claassen
131669,"Piovanello, Enrico",sr:player:1385365,Enrico Piovanello
131670,"Kakovin, Vasil",sr:player:485496,Vasil Kakovin
131671,"Neglia, Samuele",sr:player:172247,Samuele Neglia
131672,"Imhoff, Juan",sr:player:498854,Juan Jose Imhoff
131673,"Nakarawa, Leone",sr:player:485586,Leone Nakarawa
131674,"Floriano, Roberto",sr:player:131685,Roberto Floriano
131675,"Le Roux, Bernard",sr:player:487822,Bernard Le Roux
131676,"Mutti, Alessandro",sr:player:1726574,Alessandro Mutti
131677,"Zebo, Simon",sr:player:492850,Simon Zebo
131678,"Lagarde, Raphael",sr:player:496868,Raphael Lagarde
131679,"Dulin, Brice",sr:player:496874,Brice Dulin
131680,"Ben Arous, Eddy",sr:player:498064,Eddy Ben Arous
131681,"Vakatawa, Virimi",sr:player:498388,Virimi Vakatawa
131682,"Tameifuna, Ben",sr:player:498554,Ben Tameifuna
131683,"Cronje, Jacques",sr:player:406816,Jacques Cronje
131684,"Iannarilli, Antony",sr:player:102077,Antony Iannarilli
131685,"Pavanello, Guido",sr:player:1708679,Guido Pavanello
131686,"Gasparetto, Daniele",sr:player:18948,Daniele Gasparetto
131687,"Diakite, Modibo",sr:player:17898,Modibo Diakite
131688,"Russo, Michele",sr:player:179483,Michele Russo
131689,"Callegari, Lorenzo",sr:player:819266,Lorenzo Callegari
131690,"Vives, Giuseppe",sr:player:41487,Giuseppe Vives
131691,"Furlan, Federico",sr:player:126295,Federico Furlan
131692,"Pobega, Tommaso",sr:player:1601374,Tommaso Pobega
131693,"Boateng, Kingsley",sr:player:168747,Kingsley Boateng
131694,"Vantaggiato, Daniele",sr:player:44058,Daniele Vantaggiato
131695,"Alfonso, Enrico",sr:player:12616,Enrico Alfonso
131696,"Frediani, Marco",sr:player:283155,Marco Frediani
131697,"Sabelli, Stefano",sr:player:184421,Stefano Sabelli
131698,"Vitali, Tommaso",sr:player:1400073,Tommaso Vitali
131699,"Mateju, Ales",sr:player:280613,Ales Mateju
131700,"Tonali, Sandro",sr:player:1265128,Sandro Tonali
131701,"Fazio, Pasquale",sr:player:132507,Pasquale Fazio
131702,"Gastaldello, Daniele",sr:player:11657,Daniele Gastaldello
131703,"Rivas, Rigoberto",sr:player:980641,Rigoberto Manuel Rivas Vindel
131704,"Ndoj, Emanuele",sr:player:284399,Emanuele Ndoj
131705,"Giraudo, Federico",sr:player:822640,Federico Giraudo
131706,"Spalek, Nikolas",sr:player:325129,Nikolas Spalek
131707,"Martinelli, Alessandro",sr:player:94050,Alessandro Martinelli
